ID,farmer_id,gender,registration,age,trainer,group_name,belong_to_cooperative,county,subcounty,ward,topics,has_topic_trained_on,training_date,adopted_within_07_days,adopted_within_90_days,adopted_within_120_days
ID_ANRD7U,famer_16144,Female,Ussd,Below 35,trainer_name_10,GRP_swmqpzg,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Herd Management,1,2024-06-04,0,0,0
ID_Q3WKH4,famer_16009,Female,Manual,Above 35,trainer_name_3,GRP_krwnbff,0,CNT_bwvhqet,SUB_xhlrdonu,WRD_kdjylcqzw,Poultry Health Mngt,1,2025-03-11,0,0,0
ID_N8X69R,famer_35140,Female,Ussd,Below 35,trainer_name_4,GRP_snlxiot,0,CNT_sjbzlxr,SUB_pjycidiz,WRD_ukrqggbdl,The Benefits Of Ndume App,1,2024-08-08,0,0,0
ID_YZIS5E,famer_13235,Male,Ussd,Below 35,trainer_name_10,GRP_rlgmejg,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Aflatoxin In Dairy Farming,1,2024-09-24,0,0,1
ID_QPXUB4,famer_26843,Female,Ussd,Above 35,trainer_name_10,GRP_ulfznsp,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,The Benefits Of Ndume App,1,2024-07-04,0,0,0
ID_ARWYJB,famer_33701,Female,Manual,Above 35,trainer_name_8,GRP_hbamvib,0,CNT_jeyuqkv,SUB_ylevqsci,WRD_zfgadooji,"Dairy Housing,Poultry Housing,Record Keeping In Dairy",0,2024-04-30,0,0,0
ID_U66ERK,famer_29497,Female,Manual,Above 35,trainer_name_4,GRP_ylpxjvn,0,CNT_sjbzlxr,SUB_pjycidiz,WRD_ukrqggbdl,Aflatoxin In Dairy Farming,1,2024-10-17,0,1,1
ID_B2OJ6M,famer_29824,Female,Ussd,Below 35,trainer_name_10,GRP_eisvcbs,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Poultry Health Management.,1,2024-07-16,0,0,0
ID_K6DTG0,famer_20445,Female,Manual,Above 35,trainer_name_10,GRP_lnbgahy,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Antimicrobial Resistance,1,2024-10-24,0,1,1
ID_46TLS9,famer_26298,Female,Ussd,Below 35,trainer_name_10,GRP_qpvabak,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Importance Of Mineral Supplementation,1,2024-12-14,0,0,0
ID_81KYA1,famer_13619,Female,Ussd,Above 35,trainer_name_10,GRP_wimufah,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Antimicrobial Resistance,1,2024-09-24,0,1,1
ID_7VAA1N,famer_26531,Female,Manual,Above 35,trainer_name_7,GRP_lnorzta,0,CNT_utfjmmb,SUB_cclxdlsf,WRD_eukpluzuy,Transition Cow Management- Care For Your Cow 3 Weeks Before And After Calving,1,2024-07-24,0,0,0
ID_EMQCO8,famer_12208,Female,Ussd,Above 35,trainer_name_4,GRP_sexhldf,0,CNT_sjbzlxr,SUB_pjycidiz,WRD_ukrqggbdl,Importance Of Mineral Supplementation,1,2024-12-06,0,0,0
ID_2DTO1K,famer_24701,Male,Ussd,Above 35,trainer_name_10,GRP_elreteu,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Herd Management,1,2024-05-28,0,0,0
ID_JDY5KR,famer_12815,Female,Manual,Above 35,trainer_name_4,GRP_qlqurqv,0,CNT_sjbzlxr,SUB_pjycidiz,WRD_ukrqggbdl,Why You Should Vaccinate Your Animals,1,2024-11-20,0,1,1
ID_WRJ8BA,famer_1289,Male,Ussd,Above 35,trainer_name_8,GRP_mqdetrv,1,CNT_jeyuqkv,SUB_tvluvkxh,WRD_vxfxdnmia,"Dairy Health Management,Diseases In Dairy Farming,Milking Hygiene,Personal Protective Equipment (Ppe),Poultry Diseases And Biosecurity ,Poultry Health Management",1,2025-01-16,0,0,0
ID_KCPPC5,famer_9453,Female,Ussd,Above 35,trainer_name_10,GRP_hbhymlh,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,How To Control Foot And Mouth,1,2024-08-22,0,0,1
ID_VJHC4C,famer_23614,Female,Ussd,Above 35,trainer_name_5,GRP_disqror,1,CNT_sfcnztt,SUB_coxbwvhq,WRD_kkkvieiac,"Dairy Health Management,Diseases In Dairy Farming,Poultry Health Management",0,2024-12-02,0,0,0
ID_EPZ8BZ,famer_22686,Female,Manual,Above 35,trainer_name_5,GRP_fvbhshs,1,CNT_sfcnztt,SUB_coxbwvhq,WRD_kkkvieiac,Calf Feeding,1,2024-09-04,0,0,0
ID_KRGVVV,famer_16112,Female,Ussd,Above 35,trainer_name_5,GRP_hlzojmh,1,CNT_sfcnztt,SUB_coxbwvhq,WRD_kkkvieiac,Calf Feeding,1,2024-08-19,0,0,0
ID_96M8JT,famer_3720,Female,Ussd,Above 35,trainer_name_10,GRP_ldywxjq,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Poultry Management Practises..,1,2024-09-05,0,0,0
ID_DI62H1,famer_28928,Female,Ussd,Above 35,trainer_name_8,GRP_lomfvtr,1,CNT_jeyuqkv,SUB_ylevqsci,WRD_rssyticpx,"Biosecurity In Poultry Farming,Calf Feeding,Feeding A Lactating Cow,Milking Hygiene,Personal Protective Equipment (Ppe),Poultry Diseases And Biosecurity",0,2024-07-18,0,0,0
ID_B1GT09,famer_7883,Female,Ussd,Above 35,trainer_name_10,GRP_zklokul,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Poultry Health Management. Practices,1,2024-12-17,1,1,1
ID_99P76P,famer_20425,Female,Ussd,Below 35,trainer_name_10,GRP_qdfkakt,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Poultry Management Practises.,1,2024-07-25,0,0,0
ID_WOMOYY,famer_18352,Female,Manual,Above 35,trainer_name_3,GRP_mvaxrai,0,CNT_bwvhqet,SUB_xhlrdonu,WRD_hlngggztv,Sheep And Goat Management Practices,1,2024-05-09,0,0,0
ID_2LU3G6,famer_39251,Female,Ussd,Below 35,trainer_name_10,GRP_gjtwhcp,0,CNT_uemdrmi,SUB_zpljppha,WRD_faxhrxaaa,Weed Management In Maize And Beans,1,2025-05-07,0,0,0
ID_ROLPH8,famer_16200,Female,Ussd,Below 35,trainer_name_10,GRP_bdonqcw,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Antimicrobial Resistance,1,2024-09-28,0,1,1
ID_Z7KF6X,famer_19972,Male,Manual,Above 35,trainer_name_5,GRP_jnbtmln,0,CNT_sfcnztt,SUB_uqkvollf,WRD_izjxmslgt,How To Rear Healthy Chicken With Biodeal,1,2024-05-31,0,0,0
ID_IDHD9V,famer_11067,Female,Ussd,Above 35,trainer_name_5,GRP_wgmfmla,1,CNT_sfcnztt,SUB_uqkvollf,WRD_cussmsexn,Dairy Health Management,1,2024-12-12,1,1,1
ID_DH0436,famer_29565,Female,Ussd,Above 35,trainer_name_8,GRP_mrylfta,1,CNT_jeyuqkv,SUB_ylevqsci,WRD_bhlzzdxct,"Dairy Feed Management,Poultry Feed And Water Management,Record Keeping In Poultry",0,2024-05-25,0,0,0
ID_HSZHE8,famer_8565,Female,Ussd,Above 35,trainer_name_5,GRP_wgmfmla,1,CNT_sfcnztt,SUB_uqkvollf,WRD_cussmsexn,Milking Hygiene,1,2024-11-14,1,1,1
ID_UT66MG,famer_42034,Female,Manual,Above 35,trainer_name_3,GRP_drytmng,0,CNT_bwvhqet,SUB_xhlrdonu,WRD_eehpdldoa,Poultry & Dairy Feeding With Tyari Feeds,1,2025-05-07,0,0,0
ID_K1GTNG,famer_35562,Female,Manual,Above 35,trainer_name_10,GRP_ulfznsp,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,The Benefits Of Ndume App,1,2024-07-04,0,0,0
ID_O39LH1,famer_33537,Female,Ussd,Above 35,trainer_name_10,GRP_meiflml,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Deworming And Record Keeping In Animal Health,1,2024-11-20,1,1,1
ID_EW1HEB,famer_16216,Female,Manual,Above 35,trainer_name_4,GRP_hwnummp,0,CNT_sjbzlxr,SUB_pjycidiz,WRD_ukrqggbdl,Factors Affecting Milk Production,1,2024-02-28,0,0,0
ID_2QBKT6,famer_28791,Male,Ussd,Above 35,trainer_name_4,GRP_ullispn,0,CNT_sjbzlxr,SUB_pjycidiz,WRD_ukrqggbdl,Herd. Health. Management,1,2024-12-11,0,1,1
ID_8I26EU,famer_40234,Female,Ussd,Above 35,trainer_name_4,GRP_ylpxjvn,0,CNT_sjbzlxr,SUB_pjycidiz,WRD_ukrqggbdl,Disadvantages Of Natural Mating,1,2024-04-18,0,0,0
ID_Y23AL4,famer_6180,Female,Ussd,Above 35,trainer_name_10,GRP_dvnamti,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Herd Health,1,2024-05-01,0,0,0
ID_ANTMOH,famer_6808,Male,Ussd,Above 35,trainer_name_2,GRP_ldoyckz,0,CNT_curllwc,SUB_fcnzttsu,WRD_levqscitv,"Deworming And Record Keeping In Animal Health,Why You Should Vaccinate Your Animals",1,2024-09-24,0,1,1
ID_VCNPKO,famer_2847,Female,Ussd,Above 35,trainer_name_3,GRP_bdqyodz,0,CNT_bwvhqet,SUB_xhlrdonu,WRD_kdjylcqzw,Goat Management Practices,1,2024-08-27,0,0,0
ID_I55GIS,famer_27650,Female,Ussd,Above 35,trainer_name_4,GRP_ylpxjvn,0,CNT_sjbzlxr,SUB_pjycidiz,WRD_ukrqggbdl,Deworming And Record Keeping In Animal Health,1,2024-11-28,1,1,1
ID_T18PZ0,famer_28676,Female,Ussd,Above 35,trainer_name_5,GRP_qtnuyol,1,CNT_sfcnztt,SUB_coxbwvhq,WRD_kkkvieiac,Dairy Nutrition With Tyari,1,2025-02-18,0,1,1
ID_25FQ75,famer_4094,Female,Ussd,Above 35,trainer_name_5,GRP_ztbvetq,1,CNT_sfcnztt,SUB_uqkvollf,WRD_cussmsexn,Poultry Feeding With Tyari,1,2025-02-11,1,1,1
ID_LAAAE6,famer_10355,Female,Ussd,Above 35,trainer_name_10,GRP_yzqdcui,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,How To Control Foot And Mouth,1,2024-08-21,0,0,0
ID_7K1CVX,famer_28076,Female,Ussd,Above 35,trainer_name_2,GRP_ystpkfw,0,CNT_curllwc,SUB_fcnzttsu,WRD_cnzttsund,"How To Succeed In Breeding,Microp+ Planting,Poultry Management Practices,Yara Maziwa Pro",0,2024-03-18,0,0,0
ID_QGRGJJ,famer_34626,Female,Ussd,Above 35,trainer_name_4,GRP_ovohbos,0,CNT_sjbzlxr,SUB_pjycidiz,WRD_ukrqggbdl,Herd Health Practices With Biodeal Products.,1,2024-08-13,0,0,1
ID_1NZN2L,famer_29650,Female,Manual,Above 35,trainer_name_7,GRP_zbijqef,0,CNT_utfjmmb,SUB_shvpoemw,WRD_eedoaommr,Aflatoxin Mitigation Through Good Agricultural Practices,1,2024-08-20,0,0,0
ID_DJEXJT,famer_19934,Female,Ussd,Below 35,trainer_name_8,GRP_vxoqsne,1,CNT_jeyuqkv,SUB_tvluvkxh,WRD_vxfxdnmia,"Dairy Health Management,Diseases In Dairy Farming,Poultry Health Management",1,2025-01-16,1,1,1
ID_Q9TRGY,famer_20836,Female,Manual,Above 35,trainer_name_5,GRP_jiudoke,1,CNT_sfcnztt,SUB_uqkvollf,WRD_izjxmslgt,Calf Feeding,1,2024-07-15,0,0,0
ID_JQGGS2,famer_16843,Female,Manual,Above 35,trainer_name_3,GRP_sgjblgc,0,CNT_bwvhqet,SUB_xhlrdonu,WRD_kdjylcqzw,Weed Management In Maize And Beans,1,2025-05-15,0,0,0
ID_MOI2WP,famer_24717,Female,Manual,Above 35,trainer_name_5,GRP_nolhpqx,1,CNT_sfcnztt,SUB_coxbwvhq,WRD_kkkvieiac,Poultry Housing,1,2024-04-17,0,0,0
ID_30T72O,famer_9060,Female,Manual,Above 35,trainer_name_3,GRP_uwjiyoh,0,CNT_bwvhqet,SUB_xhlrdonu,WRD_kdjylcqzw,Pest And Disease Management In Maize And Beans,1,2025-05-05,0,0,0
ID_06U7AT,famer_22878,Female,Ussd,Above 35,trainer_name_4,GRP_pfrtder,0,CNT_sjbzlxr,SUB_pjycidiz,WRD_ukrqggbdl,Herd Health Practices With Biodeal Products.,1,2024-08-08,0,0,0
ID_G9F34M,famer_8618,Female,Ussd,Above 35,trainer_name_2,GRP_kpgijnj,0,CNT_curllwc,SUB_fcnzttsu,WRD_cnzttsund,"Herd Health Management.,Herd Health Practices With Biodeal Products.,How To Rear Healthy Chicken With Biodeal.,Poultry Health Management.,Poultry Health Management..,Poultry Management Practises.,Poultry Management Practises..,The Benefits Of Ndume App",0,2024-07-29,0,0,0
ID_33J0U0,famer_8555,Female,Ussd,Above 35,trainer_name_3,GRP_clmreel,0,CNT_bwvhqet,SUB_zrkkkvie,WRD_rukvizntw,Aflatoxin In Dairy Farming,1,2024-10-08,0,0,0
ID_8KFPCP,famer_13841,Female,Ussd,Above 35,trainer_name_3,GRP_zokgtzr,0,CNT_bwvhqet,SUB_xhlrdonu,WRD_eehpdldoa,Goat Management Practices,1,2024-09-04,0,0,0
ID_KN2N82,famer_23002,Male,Ussd,Below 35,trainer_name_8,GRP_vxoqsne,1,CNT_jeyuqkv,SUB_tvluvkxh,WRD_vxfxdnmia,"Dairy Health Management,Diseases In Dairy Farming,Poultry Health Management",1,2025-01-16,1,1,1
ID_PLBSYY,famer_4119,Female,Manual,Above 35,trainer_name_7,GRP_fpmjtac,0,CNT_utfjmmb,SUB_gugsulth,WRD_nwxdypqcq,Kienyeji Chicken Rearing For October,1,2024-10-08,0,0,0
ID_B8KDBJ,famer_37727,Male,Ussd,Above 35,trainer_name_2,GRP_ilahnxt,0,CNT_curllwc,SUB_fcnzttsu,WRD_cnzttsund,"Deworming And Record Keeping In Animal Health,Why You Should Vaccinate Your Animals",1,2024-08-16,0,1,1
ID_OAYKE4,famer_39534,Female,Manual,Above 35,trainer_name_5,GRP_ztbvetq,1,CNT_sfcnztt,SUB_uqkvollf,WRD_cussmsexn,Dairy Health Management,1,2025-01-14,0,1,1
ID_APMEWI,famer_28610,Female,Manual,Above 35,trainer_name_5,GRP_pigeyyc,0,CNT_sfcnztt,SUB_uqkvollf,WRD_cussmsexn,Poultry Feeding With Tyari,1,2025-02-26,0,0,0
ID_MSTH3H,famer_21267,Female,Ussd,Above 35,trainer_name_5,GRP_gunbcol,1,CNT_sfcnztt,SUB_uqkvollf,WRD_hlrdonuzr,Biosecurity In Poultry Farming,1,2024-08-28,0,0,1
ID_8E0MCE,famer_12507,Female,Ussd,Above 35,trainer_name_5,GRP_ysjplqv,1,CNT_sfcnztt,SUB_coxbwvhq,WRD_kkkvieiac,Record Keeping In Dairy,1,2024-04-09,0,0,0
ID_XSA397,famer_15121,Female,Manual,Above 35,trainer_name_4,GRP_eqazbiy,0,CNT_sjbzlxr,SUB_pjycidiz,WRD_ukrqggbdl,Importance Of Mineral Supplementation,1,2025-01-28,0,1,1
ID_5UOUCM,famer_11852,Female,Manual,Above 35,trainer_name_3,GRP_bpfzdyr,0,CNT_bwvhqet,SUB_xhlrdonu,WRD_kdjylcqzw,Poultry Mngt Practices,1,2024-05-27,0,0,0
ID_O39399,famer_35616,Female,Manual,Above 35,trainer_name_4,GRP_xteowyt,0,CNT_sjbzlxr,SUB_pjycidiz,WRD_ukrqggbdl,Poultry Management Practises.,1,2024-07-16,0,0,0
ID_XBL44K,famer_9468,Female,Manual,Above 35,trainer_name_5,GRP_mfklqyw,1,CNT_sfcnztt,SUB_uqkvollf,WRD_hlrdonuzr,Poultry Housing,1,2024-04-17,0,0,0
ID_RIGBVG,famer_27494,Female,Ussd,Above 35,trainer_name_4,GRP_njhtgdw,0,CNT_sjbzlxr,SUB_pjycidiz,WRD_ukrqggbdl,Deworming And Record Keeping In Animal Health,1,2024-11-28,1,1,1
ID_ERR9QX,famer_8255,Female,Manual,Above 35,trainer_name_5,GRP_necglec,1,CNT_sfcnztt,SUB_uqkvollf,WRD_hlrdonuzr,Biosecurity In Poultry Farming,1,2024-08-09,0,0,1
ID_XPCOTU,famer_7888,Female,Manual,Above 35,trainer_name_5,GRP_lqkdfwz,1,CNT_sfcnztt,SUB_coxbwvhq,WRD_kkkvieiac,"Biosecurity In Poultry Farming,Calf Feeding,Feeding A Lactating Cow,How To Rear A Calf With Unga Products",0,2024-08-19,0,0,0
ID_CT8CWY,famer_31258,Female,Ussd,Above 35,trainer_name_4,GRP_plgjpai,0,CNT_sjbzlxr,SUB_pjycidiz,WRD_ukrqggbdl,Importance Of Mineral Supplementation,1,2024-12-12,1,1,1
ID_W8IL6E,famer_38131,Female,Ussd,Below 35,trainer_name_10,GRP_gexsnrg,0,CNT_uemdrmi,SUB_zpljppha,WRD_faxhrxaaa,Asili Fertilizer (Organic),1,2025-03-18,0,0,0
ID_73AWJL,famer_21705,Female,Manual,Above 35,trainer_name_3,GRP_bifumcg,0,CNT_bwvhqet,SUB_xhlrdonu,WRD_kdjylcqzw,Herd Health,1,2024-03-15,0,0,0
ID_JRINF2,famer_27143,Male,Ussd,Above 35,trainer_name_10,GRP_meiflml,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Herd Health Management.,1,2024-08-01,0,0,1
ID_B699MV,famer_12822,Female,Manual,Above 35,trainer_name_5,GRP_ulzbezh,0,CNT_sfcnztt,SUB_uqkvollf,WRD_hlrdonuzr,How To Rear A Calf With Unga Products,1,2024-09-06,0,1,1
ID_8E6COJ,famer_12208,Female,Ussd,Above 35,trainer_name_4,GRP_khgnjhk,0,CNT_sjbzlxr,SUB_pjycidiz,WRD_ukrqggbdl,Reasons Why Ai Fails And Solutions,1,2024-05-18,0,0,0
ID_KMSORD,famer_28854,Female,Ussd,Above 35,trainer_name_10,GRP_wimufah,0,CNT_uemdrmi,SUB_zpljppha,WRD_faxhrxaaa,Weed Management In Maize And Beans,1,2025-05-06,0,0,0
ID_5XGLBD,famer_34108,Female,Manual,Above 35,trainer_name_4,GRP_qipkewx,0,CNT_sjbzlxr,SUB_pjycidiz,WRD_ukrqggbdl,Poultry Feeding With Tyari,1,2025-03-04,0,0,0
ID_RWTB7X,famer_26160,Male,Ussd,Below 35,trainer_name_10,GRP_fljcbqk,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Herd Health Management,1,2024-05-06,0,0,0
ID_VX2VG0,famer_2138,Female,Ussd,Above 35,trainer_name_5,GRP_bclkotp,0,CNT_sfcnztt,SUB_uqkvollf,WRD_cussmsexn,"Asili Fertilizer (Organic),Control Of External Parasites With Dominex.,Dairy Health Management,Dairy Nutrition With Tyari,Diseases In Dairy Farming,Importance Of Choosing The Right Seed Variety,Importance Of Vaccinations And Record,Livestock Management Practices,Pest And Disease Management In Maize And Beans,Pest And Diseases At Harvesting Stage,Poultry And Dairy Feeding With Tyari Feeds,Poultry Feeding With Tyari,Poultry Health Management,Successfull Breeding With Crv",1,2024-12-18,1,1,1
ID_LWI9UT,famer_7883,Female,Ussd,Above 35,trainer_name_10,GRP_zklokul,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Infertility In Dairy Cows,1,2024-10-08,0,1,1
ID_D1XY4Q,famer_12286,Female,Ussd,Above 35,trainer_name_10,GRP_rbbdbqd,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Why You Should Vaccinate Your Animals,1,2024-11-15,1,1,1
ID_8WAY5F,famer_27597,Female,Ussd,Above 35,trainer_name_5,GRP_ypzwpjd,0,CNT_sfcnztt,SUB_uqkvollf,WRD_hlrdonuzr,"Dairy Housing,Dairy Hygiene, Health And Feeds,Dairy Nutrition With Tyari,Digicow App And Ndume App,Feed For Layers,Kienyeji Poultry Feeds,Microp+ Planting,Poultry Feeding With Tyari,Poultry Housing,Record Keeping In Dairy",0,2024-03-22,0,0,0
ID_JN8R27,famer_28209,Male,Ussd,Above 35,trainer_name_5,GRP_adfbsyz,1,CNT_sfcnztt,SUB_coxbwvhq,WRD_kkkvieiac,Calf Feeding,1,2024-08-04,0,0,1
ID_UKIS34,famer_4306,Female,Ussd,Above 35,trainer_name_10,GRP_klczvfo,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Deworming And Record Keeping In Animal Health,1,2024-11-21,0,0,0
ID_TN7QAL,famer_13674,Female,Manual,Above 35,trainer_name_5,GRP_sguupup,0,CNT_sfcnztt,SUB_uqkvollf,WRD_hlrdonuzr,Poultry Feeding With Tyari,1,2025-03-11,1,1,1
ID_568A8F,famer_5522,Female,Ussd,Below 35,trainer_name_10,GRP_rkkchya,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Antimicrobial Resistance,1,2024-10-15,0,1,1
ID_C7YS1V,famer_8403,Female,Ussd,Above 35,trainer_name_5,GRP_jiudoke,1,CNT_sfcnztt,SUB_uqkvollf,WRD_izjxmslgt,Poultry Health Management,1,2025-01-13,0,1,1
ID_GJM73H,famer_36206,Female,Manual,Above 35,trainer_name_10,GRP_uyqthlz,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Poultry Mngt Practices,1,2024-05-22,0,0,0
ID_7QO3ZQ,famer_23462,Female,Ussd,Above 35,trainer_name_3,GRP_uandggp,0,CNT_bwvhqet,SUB_xhlrdonu,WRD_vycwbmpjd,Ndume App,1,2024-06-04,0,0,0
ID_S6KXKM,famer_25689,Female,Manual,Above 35,trainer_name_5,GRP_winyorx,1,CNT_sundvln,SUB_kixjbmue,WRD_lhajvaxod,Milking Hygiene,1,2024-10-19,0,0,0
ID_RMKUPW,famer_27747,Female,Ussd,Below 35,trainer_name_10,GRP_meiflml,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Aflatoxin In Dairy Farming,1,2024-10-24,0,1,1
ID_KGNKOY,famer_25305,Female,Ussd,Below 35,trainer_name_10,GRP_ulfznsp,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Why You Should Vaccinate Your Animals,1,2024-11-11,0,0,0
ID_V57M2G,famer_11890,Female,Ussd,Above 35,trainer_name_2,GRP_pbsjtow,0,CNT_curllwc,SUB_fcnzttsu,WRD_cnzttsund,"Deworming And Record Keeping In Animal Health,Herd. Health. Management,Infertility In Dairy Cows,Poultry Health Management. Practices,Why You Should Vaccinate Your Animals",1,2024-10-03,0,1,1
ID_HRMN0B,famer_29359,Female,Ussd,Above 35,trainer_name_5,GRP_gwzqfyg,1,CNT_sfcnztt,SUB_coxbwvhq,WRD_kkkvieiac,Poultry Diseases And Biosecurity,1,2024-11-02,0,0,0
ID_HLQ9RT,famer_15370,Female,Ussd,Above 35,trainer_name_10,GRP_lnbgahy,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Aflatoxin In Dairy Farming,1,2024-10-24,0,1,1
ID_Y2D90O,famer_9989,Female,Ussd,Above 35,trainer_name_10,GRP_xpxzqvc,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Herd Management,1,2024-05-08,0,0,0
ID_4T992A,famer_24368,Female,Ussd,Above 35,trainer_name_10,GRP_meiflml,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Aflatoxin In Dairy Farming,1,2024-10-24,0,0,0
ID_1ZTXG8,famer_20624,Female,Manual,Above 35,trainer_name_5,GRP_hfkhine,0,CNT_sfcnztt,SUB_uqkvollf,WRD_hlrdonuzr,Poultry Feeding With Tyari,1,2025-01-24,1,1,1
ID_22BEI5,famer_8048,Female,Ussd,Above 35,trainer_name_5,GRP_ylizoph,1,CNT_sfcnztt,SUB_uqkvollf,WRD_izjxmslgt,Milking Hygiene,1,2024-11-13,0,0,1
ID_2J0DZK,famer_7502,Female,Ussd,Above 35,trainer_name_10,GRP_gkbgllc,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Why You Should Vaccinate Your Animals,1,2024-11-27,0,0,0
ID_UANJ1S,famer_17528,Male,Ussd,Above 35,trainer_name_4,GRP_snlxiot,0,CNT_sjbzlxr,SUB_pjycidiz,WRD_ukrqggbdl,The Benefits Of Ndume App,1,2024-08-08,0,0,0
ID_2VJJTF,famer_35323,Female,Ussd,Above 35,trainer_name_2,GRP_eydcyol,0,CNT_curllwc,SUB_fcnzttsu,WRD_cnzttsund,"Herd Health Management.,Poultry Health Management.,Poultry Management Practises.,The Benefits Of Ndume App",0,2024-08-22,0,0,0
ID_MT3ESF,famer_23278,Male,Ussd,Below 35,trainer_name_10,GRP_njmgfyo,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Poultry Health Management..,1,2024-09-10,0,0,0
ID_S0KVEW,famer_15479,Male,Ussd,Above 35,trainer_name_5,GRP_oojzwbf,1,CNT_sfcnztt,SUB_coxbwvhq,WRD_kkkvieiac,Poultry Feeding,1,2024-11-10,1,1,1
ID_WDIIDM,famer_28493,Female,Ussd,Below 35,trainer_name_10,GRP_aeavlbf,0,CNT_uemdrmi,SUB_zpljppha,WRD_faxhrxaaa,Dairy Nutrition With Tyari,1,2025-03-13,0,0,0
ID_D84WG4,famer_17163,Male,Ussd,Above 35,trainer_name_4,GRP_epaanzn,0,CNT_sjbzlxr,SUB_pjycidiz,WRD_ukrqggbdl,Poultry Health With Biodeal,1,2024-12-17,1,1,1
ID_OBCANO,famer_15052,Female,Ussd,Above 35,trainer_name_5,GRP_jtvvfra,0,CNT_sfcnztt,SUB_uqkvollf,WRD_hlrdonuzr,Poultry And Dairy Feeding With Tyari Feeds,1,2025-03-28,1,1,1
ID_HA5SCB,famer_27842,Female,Ussd,Above 35,trainer_name_5,GRP_feuywtg,0,CNT_sfcnztt,SUB_uqkvollf,WRD_izjxmslgt,Dairy Nutrition With Tyari,1,2025-01-29,1,1,1
ID_B1VIEJ,famer_13588,Female,Ussd,Above 35,trainer_name_5,GRP_oejabil,1,CNT_sfcnztt,SUB_uqkvollf,WRD_izjxmslgt,Poultry Feeding With Tyari,1,2025-02-12,1,1,1
ID_YJEQEP,famer_41339,Female,Manual,Above 35,trainer_name_3,GRP_ykgndvr,0,CNT_bwvhqet,SUB_xhlrdonu,WRD_hlngggztv,Pest And Disease Management In Maize And Beans,1,2025-05-15,0,0,0
ID_JONMQF,famer_41561,Female,Ussd,Below 35,trainer_name_10,GRP_xpxzqvc,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Poultry Health Management. Practices,1,2024-12-15,0,0,0
ID_EDHOJV,famer_36066,Male,Ussd,Above 35,trainer_name_2,GRP_ctoqooc,0,CNT_curllwc,SUB_fcnzttsu,WRD_cnzttsund,"Deworming And Record Keeping In Animal Health,Herd Health Management.,Poultry Management Practises.,The Benefits Of Ndume App,Why You Should Vaccinate Your Animals",1,2024-07-26,0,0,1
ID_O5ON02,famer_23021,Female,Ussd,Above 35,trainer_name_5,GRP_ypptgiq,1,CNT_sfcnztt,SUB_uqkvollf,WRD_cussmsexn,"Dairy Health Management,Diseases In Dairy Farming,Poultry Health Management",1,2024-12-12,1,1,1
ID_R1PFKD,famer_9901,Female,Ussd,Above 35,trainer_name_10,GRP_rkkchya,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Herd Health Management.,1,2024-09-03,0,0,1
