ID,Target_07_AUC,Target_07_LogLoss,Target_90_AUC,Target_90_LogLoss,Target_120_AUC,Target_120_LogLoss
ID_47K3X9,0,0,0,0,0,0
ID_LKNO33,0,0,0,0,0,0
ID_ZEE935,0,0,0,0,0,0
ID_8ZG2PS,0,0,0,0,0,0
ID_L87YFS,0,0,0,0,0,0
ID_MVR2PY,0,0,0,0,0,0
ID_QWJA2Y,0,0,0,0,0,0
ID_0X9CQM,0,0,0,0,0,0
ID_B4HA36,0,0,0,0,0,0
ID_P25YBE,0,0,0,0,0,0
ID_UUGOZE,0,0,0,0,0,0
ID_KFTZG9,0,0,0,0,0,0
ID_W7LWKF,0,0,0,0,0,0
ID_5FO2RT,0,0,0,0,0,0
ID_ENZO8B,0,0,0,0,0,0
ID_59RCG5,0,0,0,0,0,0
ID_ZC8X79,0,0,0,0,0,0
ID_XQ5UO0,0,0,0,0,0,0
ID_M95YYB,0,0,0,0,0,0
ID_HGAGE4,0,0,0,0,0,0
ID_XLKGJT,0,0,0,0,0,0
ID_WEX1UJ,0,0,0,0,0,0
ID_9U21XE,0,0,0,0,0,0
ID_OIOLKD,0,0,0,0,0,0
ID_IB4JSF,0,0,0,0,0,0
ID_FIH79Y,0,0,0,0,0,0
ID_KFTDME,0,0,0,0,0,0
ID_5HY03A,0,0,0,0,0,0
ID_893WOQ,0,0,0,0,0,0
ID_UF8G8E,0,0,0,0,0,0
ID_WVOZ04,0,0,0,0,0,0
ID_63QR8G,0,0,0,0,0,0
ID_QVW31U,0,0,0,0,0,0
ID_0B4V2Z,0,0,0,0,0,0
ID_5NTI1V,0,0,0,0,0,0
ID_46C9FB,0,0,0,0,0,0
ID_P53LDR,0,0,0,0,0,0
ID_KUOCCK,0,0,0,0,0,0
ID_G88XTE,0,0,0,0,0,0
ID_GV3GPR,0,0,0,0,0,0
ID_R5DDYP,0,0,0,0,0,0
ID_HD9Z65,0,0,0,0,0,0
ID_402X3P,0,0,0,0,0,0
ID_OG0RNY,0,0,0,0,0,0
ID_IDGLH0,0,0,0,0,0,0
ID_CVUEO7,0,0,0,0,0,0
ID_DQ9XRB,0,0,0,0,0,0
ID_9N4D3W,0,0,0,0,0,0
ID_Y2XWNM,0,0,0,0,0,0
ID_EMEUVW,0,0,0,0,0,0
ID_T7KXK4,0,0,0,0,0,0
ID_QC5AE9,0,0,0,0,0,0
ID_FJ3MKM,0,0,0,0,0,0
ID_5GJMDZ,0,0,0,0,0,0
ID_6D16ZE,0,0,0,0,0,0
ID_QCJDQK,0,0,0,0,0,0
ID_8NJ1GM,0,0,0,0,0,0
ID_J7K39B,0,0,0,0,0,0
ID_EWXRKQ,0,0,0,0,0,0
ID_RLGTO7,0,0,0,0,0,0
ID_X7KL40,0,0,0,0,0,0
ID_APRJJJ,0,0,0,0,0,0
ID_2K4VCQ,0,0,0,0,0,0
ID_WEVWMO,0,0,0,0,0,0
ID_7GP4R3,0,0,0,0,0,0
ID_YUO1OQ,0,0,0,0,0,0
ID_4YW2P6,0,0,0,0,0,0
ID_IF6T5H,0,0,0,0,0,0
ID_2T75FI,0,0,0,0,0,0
ID_261I97,0,0,0,0,0,0
ID_IDYC8X,0,0,0,0,0,0
ID_UBW769,0,0,0,0,0,0
ID_6PR88S,0,0,0,0,0,0
ID_4OQ6T5,0,0,0,0,0,0
ID_JNLNWK,0,0,0,0,0,0
ID_R8MZTN,0,0,0,0,0,0
ID_1ELZIH,0,0,0,0,0,0
ID_WBTMAW,0,0,0,0,0,0
ID_O3ZZBZ,0,0,0,0,0,0
ID_F8UU7A,0,0,0,0,0,0
ID_AFE4H6,0,0,0,0,0,0
ID_514RDZ,0,0,0,0,0,0
ID_1172JD,0,0,0,0,0,0
ID_YR15HM,0,0,0,0,0,0
ID_7C3SNZ,0,0,0,0,0,0
ID_OMMNM1,0,0,0,0,0,0
ID_0Z0WDI,0,0,0,0,0,0
ID_Z9G8XB,0,0,0,0,0,0
ID_AG2NBC,0,0,0,0,0,0
ID_Y9QYMJ,0,0,0,0,0,0
ID_S1YXV8,0,0,0,0,0,0
ID_TNO9HM,0,0,0,0,0,0
ID_7OEOJR,0,0,0,0,0,0
ID_SQ423R,0,0,0,0,0,0
ID_JMRN3X,0,0,0,0,0,0
ID_VYKRLY,0,0,0,0,0,0
ID_7LQSKD,0,0,0,0,0,0
ID_5E1H3X,0,0,0,0,0,0
ID_UUI86F,0,0,0,0,0,0
ID_3YRJFL,0,0,0,0,0,0
ID_S5T19J,0,0,0,0,0,0
ID_QD7HCI,0,0,0,0,0,0
ID_E5ODT4,0,0,0,0,0,0
ID_NN1S8J,0,0,0,0,0,0
ID_QNGCO1,0,0,0,0,0,0
ID_FZLO32,0,0,0,0,0,0
ID_HPVGBD,0,0,0,0,0,0
ID_ZY00PC,0,0,0,0,0,0
ID_DSQ1VQ,0,0,0,0,0,0
ID_AJUGSA,0,0,0,0,0,0
ID_X2ZMLQ,0,0,0,0,0,0
ID_N6E2QF,0,0,0,0,0,0
ID_OZ5IY4,0,0,0,0,0,0
ID_53ULLG,0,0,0,0,0,0
ID_70EBVI,0,0,0,0,0,0
ID_SCR589,0,0,0,0,0,0
ID_D15K5D,0,0,0,0,0,0
ID_L53LGZ,0,0,0,0,0,0
ID_QUGMC7,0,0,0,0,0,0
ID_YUEWLC,0,0,0,0,0,0
ID_W9CCRL,0,0,0,0,0,0
ID_LPEMQW,0,0,0,0,0,0
ID_81V1O5,0,0,0,0,0,0
ID_LK2CI6,0,0,0,0,0,0
ID_2Z4AQ9,0,0,0,0,0,0
ID_MCMHRA,0,0,0,0,0,0
ID_LBVOOX,0,0,0,0,0,0
ID_C7TK6E,0,0,0,0,0,0
ID_EUB5F8,0,0,0,0,0,0
ID_7AZ3D0,0,0,0,0,0,0
ID_KM6MDJ,0,0,0,0,0,0
ID_6EN3V0,0,0,0,0,0,0
ID_9PZS25,0,0,0,0,0,0
ID_A1QKYF,0,0,0,0,0,0
ID_MA2NQ9,0,0,0,0,0,0
ID_9FW5F8,0,0,0,0,0,0
ID_JRSJUN,0,0,0,0,0,0
ID_CXZY7T,0,0,0,0,0,0
ID_B0RMK3,0,0,0,0,0,0
ID_J57XCV,0,0,0,0,0,0
ID_TG91QK,0,0,0,0,0,0
ID_MZX2F8,0,0,0,0,0,0
ID_3JUTQE,0,0,0,0,0,0
ID_X09C63,0,0,0,0,0,0
ID_GGX5QQ,0,0,0,0,0,0
ID_FC0KUL,0,0,0,0,0,0
ID_GR6WL4,0,0,0,0,0,0
ID_3FEI67,0,0,0,0,0,0
ID_M8ZSV3,0,0,0,0,0,0
ID_NC5XIG,0,0,0,0,0,0
ID_6A8VGP,0,0,0,0,0,0
ID_5PKG9S,0,0,0,0,0,0
ID_CLT2TE,0,0,0,0,0,0
ID_NR9P4C,0,0,0,0,0,0
ID_GR8S6T,0,0,0,0,0,0
ID_EL28EV,0,0,0,0,0,0
ID_8XKHYC,0,0,0,0,0,0
ID_CRYJZT,0,0,0,0,0,0
ID_VIPHPF,0,0,0,0,0,0
ID_DDKTN5,0,0,0,0,0,0
ID_HFRIFA,0,0,0,0,0,0
ID_CHNAJ7,0,0,0,0,0,0
ID_8SGIKT,0,0,0,0,0,0
ID_W0G39V,0,0,0,0,0,0
ID_WYSSY2,0,0,0,0,0,0
ID_902JC5,0,0,0,0,0,0
ID_WIIN5U,0,0,0,0,0,0
ID_ZJH7F7,0,0,0,0,0,0
ID_0OTAIY,0,0,0,0,0,0
ID_DFT0VW,0,0,0,0,0,0
ID_O55K5L,0,0,0,0,0,0
ID_1JKZ41,0,0,0,0,0,0
ID_6R65H2,0,0,0,0,0,0
ID_GHUILO,0,0,0,0,0,0
ID_DKWXDE,0,0,0,0,0,0
ID_TYQ3FY,0,0,0,0,0,0
ID_P3SQPP,0,0,0,0,0,0
ID_D95WJ6,0,0,0,0,0,0
ID_MBQ1PQ,0,0,0,0,0,0
ID_Q55FXR,0,0,0,0,0,0
ID_F22WQ8,0,0,0,0,0,0
ID_11HYCQ,0,0,0,0,0,0
ID_0PX6G6,0,0,0,0,0,0
ID_VO2C19,0,0,0,0,0,0
ID_NZ0FER,0,0,0,0,0,0
ID_0J5FKH,0,0,0,0,0,0
ID_AD1XZB,0,0,0,0,0,0
ID_1FGJ7C,0,0,0,0,0,0
ID_APD2VX,0,0,0,0,0,0
ID_UTM8CR,0,0,0,0,0,0
ID_BSMA91,0,0,0,0,0,0
ID_41K7AO,0,0,0,0,0,0
ID_ZIN57W,0,0,0,0,0,0
ID_HHPXQP,0,0,0,0,0,0
ID_ASXTJH,0,0,0,0,0,0
ID_XVY7AH,0,0,0,0,0,0
ID_FUX69Y,0,0,0,0,0,0
ID_2WRWO4,0,0,0,0,0,0
ID_QFLY2E,0,0,0,0,0,0
ID_NVBLQB,0,0,0,0,0,0
ID_EIX5Y2,0,0,0,0,0,0
ID_HOCKK3,0,0,0,0,0,0
ID_37H81S,0,0,0,0,0,0
ID_F1ZU27,0,0,0,0,0,0
ID_LI4L87,0,0,0,0,0,0
ID_PMLAWT,0,0,0,0,0,0
ID_0KB2R9,0,0,0,0,0,0
ID_04QUMN,0,0,0,0,0,0
ID_G4GTPW,0,0,0,0,0,0
ID_AF40OR,0,0,0,0,0,0
ID_8GHGA4,0,0,0,0,0,0
ID_OANESC,0,0,0,0,0,0
ID_C96SNW,0,0,0,0,0,0
ID_OPBO1B,0,0,0,0,0,0
ID_3CACB7,0,0,0,0,0,0
ID_YNL568,0,0,0,0,0,0
ID_SWG4CQ,0,0,0,0,0,0
ID_MG0V66,0,0,0,0,0,0
ID_YPUMFS,0,0,0,0,0,0
ID_EM2O8P,0,0,0,0,0,0
ID_UXMHMG,0,0,0,0,0,0
ID_FE1U2W,0,0,0,0,0,0
ID_JE2Q6S,0,0,0,0,0,0
ID_N4V0XZ,0,0,0,0,0,0
ID_OJLV09,0,0,0,0,0,0
ID_XRDPI4,0,0,0,0,0,0
ID_ZZ3M66,0,0,0,0,0,0
ID_686ENO,0,0,0,0,0,0
ID_9W69RV,0,0,0,0,0,0
ID_N6O6YS,0,0,0,0,0,0
ID_1V2K71,0,0,0,0,0,0
ID_ZIAUX0,0,0,0,0,0,0
ID_4EHDD5,0,0,0,0,0,0
ID_8ORPOP,0,0,0,0,0,0
ID_3B00B4,0,0,0,0,0,0
ID_CJGWN6,0,0,0,0,0,0
ID_B1KMCQ,0,0,0,0,0,0
ID_66TPV3,0,0,0,0,0,0
ID_DEKFTO,0,0,0,0,0,0
ID_SW84TD,0,0,0,0,0,0
ID_ACWLFF,0,0,0,0,0,0
ID_KMYDCO,0,0,0,0,0,0
ID_3FRWCY,0,0,0,0,0,0
ID_WFF1EY,0,0,0,0,0,0
ID_QXCS8B,0,0,0,0,0,0
ID_VQUV6O,0,0,0,0,0,0
ID_YH3Q7A,0,0,0,0,0,0
ID_GRU82F,0,0,0,0,0,0
ID_44O6LY,0,0,0,0,0,0
ID_YUW452,0,0,0,0,0,0
ID_T0ZJCM,0,0,0,0,0,0
ID_UK0KCP,0,0,0,0,0,0
ID_AI2JKD,0,0,0,0,0,0
ID_7HJLGJ,0,0,0,0,0,0
ID_33TV9O,0,0,0,0,0,0
ID_PTV0ZP,0,0,0,0,0,0
ID_DJQ1TC,0,0,0,0,0,0
ID_IKIRJ7,0,0,0,0,0,0
ID_8PTZ3M,0,0,0,0,0,0
ID_60QXUC,0,0,0,0,0,0
ID_KXMCN2,0,0,0,0,0,0
ID_APFAOH,0,0,0,0,0,0
ID_509MFY,0,0,0,0,0,0
ID_MVZFL8,0,0,0,0,0,0
ID_SWLA88,0,0,0,0,0,0
ID_9HCNB7,0,0,0,0,0,0
ID_YEUV17,0,0,0,0,0,0
ID_VLNDXK,0,0,0,0,0,0
ID_O3U4TH,0,0,0,0,0,0
ID_NPD4GV,0,0,0,0,0,0
ID_B526BQ,0,0,0,0,0,0
ID_TZ2ACR,0,0,0,0,0,0
ID_F3DUHK,0,0,0,0,0,0
ID_BEU9PJ,0,0,0,0,0,0
ID_WPJCGW,0,0,0,0,0,0
ID_KMAFMW,0,0,0,0,0,0
ID_R7Z41M,0,0,0,0,0,0
ID_SZQ2N4,0,0,0,0,0,0
ID_1MTFF6,0,0,0,0,0,0
ID_0R9Q4J,0,0,0,0,0,0
ID_319XQ0,0,0,0,0,0,0
ID_H7QICU,0,0,0,0,0,0
ID_AA0YXL,0,0,0,0,0,0
ID_JCZCKL,0,0,0,0,0,0
ID_UWPUGP,0,0,0,0,0,0
ID_Y21BAU,0,0,0,0,0,0
ID_FU1I4A,0,0,0,0,0,0
ID_E3BGF8,0,0,0,0,0,0
ID_WGGTBB,0,0,0,0,0,0
ID_UJIQCU,0,0,0,0,0,0
ID_GXJ678,0,0,0,0,0,0
ID_WXHCCN,0,0,0,0,0,0
ID_7HHKC5,0,0,0,0,0,0
ID_6EYDY3,0,0,0,0,0,0
ID_T1BX8H,0,0,0,0,0,0
ID_ZOSAXI,0,0,0,0,0,0
ID_HVR7F8,0,0,0,0,0,0
ID_F0DH6L,0,0,0,0,0,0
ID_UFYWGB,0,0,0,0,0,0
ID_GEYX7F,0,0,0,0,0,0
ID_W0WQPC,0,0,0,0,0,0
ID_N84UMY,0,0,0,0,0,0
ID_FGMFYA,0,0,0,0,0,0
ID_XH5P2S,0,0,0,0,0,0
ID_LOC8H0,0,0,0,0,0,0
ID_4V8SCY,0,0,0,0,0,0
ID_1VGYBH,0,0,0,0,0,0
ID_XRNJ4E,0,0,0,0,0,0
ID_HZIB0U,0,0,0,0,0,0
ID_P0YFCU,0,0,0,0,0,0
ID_G9GXLS,0,0,0,0,0,0
ID_S4F97J,0,0,0,0,0,0
ID_GI9Q65,0,0,0,0,0,0
ID_4I0U7O,0,0,0,0,0,0
ID_GUW61Q,0,0,0,0,0,0
ID_CDD762,0,0,0,0,0,0
ID_EB9R8K,0,0,0,0,0,0
ID_591X8P,0,0,0,0,0,0
ID_WPU652,0,0,0,0,0,0
ID_R9A99H,0,0,0,0,0,0
ID_HI8Y78,0,0,0,0,0,0
ID_A658KR,0,0,0,0,0,0
ID_78GV30,0,0,0,0,0,0
ID_8ULCZ3,0,0,0,0,0,0
ID_XQ1S08,0,0,0,0,0,0
ID_T8EWES,0,0,0,0,0,0
ID_4V840B,0,0,0,0,0,0
ID_WWQGI1,0,0,0,0,0,0
ID_ICRJSW,0,0,0,0,0,0
ID_Z06B1O,0,0,0,0,0,0
ID_4LTKDQ,0,0,0,0,0,0
ID_W5T1QZ,0,0,0,0,0,0
ID_7DLKIA,0,0,0,0,0,0
ID_3DJC0Y,0,0,0,0,0,0
ID_Z57JM5,0,0,0,0,0,0
ID_K2J6PX,0,0,0,0,0,0
ID_F161OC,0,0,0,0,0,0
ID_VMWGHW,0,0,0,0,0,0
ID_XMYFVG,0,0,0,0,0,0
ID_L40O87,0,0,0,0,0,0
ID_FD14JZ,0,0,0,0,0,0
ID_853NBM,0,0,0,0,0,0
ID_XY4XCS,0,0,0,0,0,0
ID_XEFEMF,0,0,0,0,0,0
ID_XVXYDC,0,0,0,0,0,0
ID_P0XUBG,0,0,0,0,0,0
ID_NHAPDW,0,0,0,0,0,0
ID_TVS1AR,0,0,0,0,0,0
ID_SGWT2Y,0,0,0,0,0,0
ID_5MHWJR,0,0,0,0,0,0
ID_DCTHHJ,0,0,0,0,0,0
ID_2JG4FE,0,0,0,0,0,0
ID_OZ9K8H,0,0,0,0,0,0
ID_3HC38E,0,0,0,0,0,0
ID_07ENB0,0,0,0,0,0,0
ID_L49GJC,0,0,0,0,0,0
ID_QOL2F0,0,0,0,0,0,0
ID_WPXVZE,0,0,0,0,0,0
ID_WXHH7Q,0,0,0,0,0,0
ID_9LLDVG,0,0,0,0,0,0
ID_CQI4D2,0,0,0,0,0,0
ID_15VP30,0,0,0,0,0,0
ID_AM9YJZ,0,0,0,0,0,0
ID_0ZVI4F,0,0,0,0,0,0
ID_TSF8YK,0,0,0,0,0,0
ID_THMS0Y,0,0,0,0,0,0
ID_1WDXXI,0,0,0,0,0,0
ID_0PIJCU,0,0,0,0,0,0
ID_KPQZ9S,0,0,0,0,0,0
ID_QICYYZ,0,0,0,0,0,0
ID_6CH41J,0,0,0,0,0,0
ID_FW8CLT,0,0,0,0,0,0
ID_8FBT2E,0,0,0,0,0,0
ID_6Q8KZT,0,0,0,0,0,0
ID_LUN5LX,0,0,0,0,0,0
ID_M13L12,0,0,0,0,0,0
ID_3MFHWC,0,0,0,0,0,0
ID_O65598,0,0,0,0,0,0
ID_IBC4MO,0,0,0,0,0,0
ID_OPITS9,0,0,0,0,0,0
ID_O33QYZ,0,0,0,0,0,0
ID_ATCKQU,0,0,0,0,0,0
ID_I0BGU1,0,0,0,0,0,0
ID_S72ULE,0,0,0,0,0,0
ID_195EGW,0,0,0,0,0,0
ID_M9N0KV,0,0,0,0,0,0
ID_BJTA2N,0,0,0,0,0,0
ID_SAC6Y8,0,0,0,0,0,0
ID_A1VXQ3,0,0,0,0,0,0
ID_QV64AU,0,0,0,0,0,0
ID_QZD579,0,0,0,0,0,0
ID_L7ROWT,0,0,0,0,0,0
ID_2EYT6Y,0,0,0,0,0,0
ID_TGWSPT,0,0,0,0,0,0
ID_QU449N,0,0,0,0,0,0
ID_AAQYLM,0,0,0,0,0,0
ID_1I7HYV,0,0,0,0,0,0
ID_ZF2PHB,0,0,0,0,0,0
ID_T837QD,0,0,0,0,0,0
ID_PQ0GF3,0,0,0,0,0,0
ID_9JL5X8,0,0,0,0,0,0
ID_WYZDPK,0,0,0,0,0,0
ID_J18PY3,0,0,0,0,0,0
ID_2DR92E,0,0,0,0,0,0
ID_NF1EEO,0,0,0,0,0,0
ID_2TRUCI,0,0,0,0,0,0
ID_AGDQ65,0,0,0,0,0,0
ID_TVQ8BO,0,0,0,0,0,0
ID_GKBUMZ,0,0,0,0,0,0
ID_MIE4ZE,0,0,0,0,0,0
ID_RHQIBD,0,0,0,0,0,0
ID_UPP9X8,0,0,0,0,0,0
ID_EUHFVT,0,0,0,0,0,0
ID_UJB1AD,0,0,0,0,0,0
ID_P2S3ZD,0,0,0,0,0,0
ID_9PEQVB,0,0,0,0,0,0
ID_D1I6UF,0,0,0,0,0,0
ID_0SFC0T,0,0,0,0,0,0
ID_XFC15Y,0,0,0,0,0,0
ID_M2KR7Q,0,0,0,0,0,0
ID_MD9CCI,0,0,0,0,0,0
ID_D8VEHZ,0,0,0,0,0,0
ID_PK4VLO,0,0,0,0,0,0
ID_YOUBPF,0,0,0,0,0,0
ID_NWY8AG,0,0,0,0,0,0
ID_9ENEX7,0,0,0,0,0,0
ID_RT1RD9,0,0,0,0,0,0
ID_7PGUAY,0,0,0,0,0,0
ID_4GX1OK,0,0,0,0,0,0
ID_8P4W4L,0,0,0,0,0,0
ID_1M8J73,0,0,0,0,0,0
ID_KPIIEP,0,0,0,0,0,0
ID_JIPQLR,0,0,0,0,0,0
ID_WRJ2U1,0,0,0,0,0,0
ID_4FHCIO,0,0,0,0,0,0
ID_5GJRDJ,0,0,0,0,0,0
ID_3N5OQU,0,0,0,0,0,0
ID_G6QT0G,0,0,0,0,0,0
ID_QGJYYC,0,0,0,0,0,0
ID_QCYPRA,0,0,0,0,0,0
ID_ZFF24T,0,0,0,0,0,0
ID_RWLX94,0,0,0,0,0,0
ID_548A0E,0,0,0,0,0,0
ID_VZ1U6I,0,0,0,0,0,0
ID_YQP1XD,0,0,0,0,0,0
ID_ANX9Z1,0,0,0,0,0,0
ID_IRRD6Y,0,0,0,0,0,0
ID_9UUHG2,0,0,0,0,0,0
ID_DWLTQ8,0,0,0,0,0,0
ID_TZPMY9,0,0,0,0,0,0
ID_3K6LS3,0,0,0,0,0,0
ID_5EQY87,0,0,0,0,0,0
ID_0F3F7C,0,0,0,0,0,0
ID_BJJ2CZ,0,0,0,0,0,0
ID_4TS91B,0,0,0,0,0,0
ID_K1OAA6,0,0,0,0,0,0
ID_QQBX48,0,0,0,0,0,0
ID_RPEG50,0,0,0,0,0,0
ID_ROAWGE,0,0,0,0,0,0
ID_DBKAAU,0,0,0,0,0,0
ID_3TDYQL,0,0,0,0,0,0
ID_59YEBP,0,0,0,0,0,0
ID_HH2LMY,0,0,0,0,0,0
ID_TA3HWO,0,0,0,0,0,0
ID_GPUEFM,0,0,0,0,0,0
ID_GOJIVF,0,0,0,0,0,0
ID_229PMR,0,0,0,0,0,0
ID_LLSAI2,0,0,0,0,0,0
ID_CTP5XY,0,0,0,0,0,0
ID_7D96EK,0,0,0,0,0,0
ID_6O9TV5,0,0,0,0,0,0
ID_IFUNIC,0,0,0,0,0,0
ID_GDH6JA,0,0,0,0,0,0
ID_XCCG7Q,0,0,0,0,0,0
ID_5Z65LP,0,0,0,0,0,0
ID_SEO0SC,0,0,0,0,0,0
ID_A7P1AR,0,0,0,0,0,0
ID_OWQYTU,0,0,0,0,0,0
ID_02NWCF,0,0,0,0,0,0
ID_X7Z8D3,0,0,0,0,0,0
ID_2NILLZ,0,0,0,0,0,0
ID_J36C44,0,0,0,0,0,0
ID_INPZFH,0,0,0,0,0,0
ID_J4R93J,0,0,0,0,0,0
ID_2NVFLF,0,0,0,0,0,0
ID_HV56EC,0,0,0,0,0,0
ID_FLFDQP,0,0,0,0,0,0
ID_MZZAHC,0,0,0,0,0,0
ID_QGK8DB,0,0,0,0,0,0
ID_HIJN4R,0,0,0,0,0,0
ID_52LGB1,0,0,0,0,0,0
ID_DVDFDJ,0,0,0,0,0,0
ID_9BMSX1,0,0,0,0,0,0
ID_KSJWU9,0,0,0,0,0,0
ID_TYJDD7,0,0,0,0,0,0
ID_3T9CIH,0,0,0,0,0,0
ID_RD5S4B,0,0,0,0,0,0
ID_UYGMGN,0,0,0,0,0,0
ID_42ZBEZ,0,0,0,0,0,0
ID_CC9CRZ,0,0,0,0,0,0
ID_6B5FK9,0,0,0,0,0,0
ID_VBG4QJ,0,0,0,0,0,0
ID_6V3RD5,0,0,0,0,0,0
ID_ZFRZG3,0,0,0,0,0,0
ID_JCQ5GI,0,0,0,0,0,0
ID_M7RW9D,0,0,0,0,0,0
ID_HZJ42W,0,0,0,0,0,0
ID_2HU1S5,0,0,0,0,0,0
ID_5PADZ4,0,0,0,0,0,0
ID_Y7CA08,0,0,0,0,0,0
ID_57TLF5,0,0,0,0,0,0
ID_2PTBX0,0,0,0,0,0,0
ID_TXXSHZ,0,0,0,0,0,0
ID_YHNRC3,0,0,0,0,0,0
ID_US1KXG,0,0,0,0,0,0
ID_FZRK2G,0,0,0,0,0,0
ID_URKBFD,0,0,0,0,0,0
ID_9W251H,0,0,0,0,0,0
ID_W47SQO,0,0,0,0,0,0
ID_EBR9E6,0,0,0,0,0,0
ID_XV9XSJ,0,0,0,0,0,0
ID_XEHW8G,0,0,0,0,0,0
ID_FEZO0H,0,0,0,0,0,0
ID_KQM96T,0,0,0,0,0,0
ID_N1J4OV,0,0,0,0,0,0
ID_CG1ADP,0,0,0,0,0,0
ID_4UDIJ4,0,0,0,0,0,0
ID_7TT7WK,0,0,0,0,0,0
ID_P8XNPN,0,0,0,0,0,0
ID_QMDUO4,0,0,0,0,0,0
ID_OQZ28U,0,0,0,0,0,0
ID_BTCMGK,0,0,0,0,0,0
ID_75Z9VQ,0,0,0,0,0,0
ID_WXJUNW,0,0,0,0,0,0
ID_1WTE6E,0,0,0,0,0,0
ID_4LHQCJ,0,0,0,0,0,0
ID_UWITTZ,0,0,0,0,0,0
ID_IOU16Z,0,0,0,0,0,0
ID_IDNQ6H,0,0,0,0,0,0
ID_8DTPVR,0,0,0,0,0,0
ID_2EH71Q,0,0,0,0,0,0
ID_C1E2UH,0,0,0,0,0,0
ID_Y9JRCT,0,0,0,0,0,0
ID_4GVTHN,0,0,0,0,0,0
ID_4IJYW0,0,0,0,0,0,0
ID_8UDKOQ,0,0,0,0,0,0
ID_MJ0MXG,0,0,0,0,0,0
ID_QODPI3,0,0,0,0,0,0
ID_NO74CQ,0,0,0,0,0,0
ID_NL7BXK,0,0,0,0,0,0
ID_6VJ18F,0,0,0,0,0,0
ID_SOMAUF,0,0,0,0,0,0
ID_5W8G9K,0,0,0,0,0,0
ID_ORQ59Y,0,0,0,0,0,0
ID_6BIH9K,0,0,0,0,0,0
ID_GUJNGH,0,0,0,0,0,0
ID_QEVSOA,0,0,0,0,0,0
ID_B7E9L4,0,0,0,0,0,0
ID_DAUMJV,0,0,0,0,0,0
ID_AWITKS,0,0,0,0,0,0
ID_R174O5,0,0,0,0,0,0
ID_KG7IY4,0,0,0,0,0,0
ID_UE3REG,0,0,0,0,0,0
ID_7M97IV,0,0,0,0,0,0
ID_UZ3Q1K,0,0,0,0,0,0
ID_ZDFD2T,0,0,0,0,0,0
ID_8BW82F,0,0,0,0,0,0
ID_AEB4G7,0,0,0,0,0,0
ID_ZOSYPC,0,0,0,0,0,0
ID_4U60R1,0,0,0,0,0,0
ID_KJLSUK,0,0,0,0,0,0
ID_CU8464,0,0,0,0,0,0
ID_RBL4CO,0,0,0,0,0,0
ID_ZSWGNS,0,0,0,0,0,0
ID_MVHL5D,0,0,0,0,0,0
ID_ARRRPF,0,0,0,0,0,0
ID_TFMLZC,0,0,0,0,0,0
ID_PEXXM7,0,0,0,0,0,0
ID_AGB35K,0,0,0,0,0,0
ID_LMU4JX,0,0,0,0,0,0
ID_JHD9I0,0,0,0,0,0,0
ID_7L38R3,0,0,0,0,0,0
ID_1V4VGL,0,0,0,0,0,0
ID_GELCDV,0,0,0,0,0,0
ID_ENKODH,0,0,0,0,0,0
ID_NEJUGW,0,0,0,0,0,0
ID_PKFJWW,0,0,0,0,0,0
ID_IZ5DF7,0,0,0,0,0,0
ID_KI3JS6,0,0,0,0,0,0
ID_VHNQO4,0,0,0,0,0,0
ID_ETNKP4,0,0,0,0,0,0
ID_T92W7E,0,0,0,0,0,0
ID_7Y3WDK,0,0,0,0,0,0
ID_FKWJPL,0,0,0,0,0,0
ID_V8D3VJ,0,0,0,0,0,0
ID_F2TFY3,0,0,0,0,0,0
ID_O1FDXB,0,0,0,0,0,0
ID_HVF2BN,0,0,0,0,0,0
ID_BRQWKJ,0,0,0,0,0,0
ID_1OU1C3,0,0,0,0,0,0
ID_U4ME2X,0,0,0,0,0,0
ID_FKFQCG,0,0,0,0,0,0
ID_6NYHFZ,0,0,0,0,0,0
ID_D6383O,0,0,0,0,0,0
ID_2FSMID,0,0,0,0,0,0
ID_J1LH27,0,0,0,0,0,0
ID_6F07YU,0,0,0,0,0,0
ID_RVIIGO,0,0,0,0,0,0
ID_MF6SNC,0,0,0,0,0,0
ID_VJV79X,0,0,0,0,0,0
ID_YB4UPT,0,0,0,0,0,0
ID_GNC92W,0,0,0,0,0,0
ID_HDP3KB,0,0,0,0,0,0
ID_ZAA4JW,0,0,0,0,0,0
ID_BB8BSH,0,0,0,0,0,0
ID_ZQA4XI,0,0,0,0,0,0
ID_TIULGF,0,0,0,0,0,0
ID_5BO2JF,0,0,0,0,0,0
ID_NYIPBZ,0,0,0,0,0,0
ID_5YIHRP,0,0,0,0,0,0
ID_9KEWZC,0,0,0,0,0,0
ID_83IUUP,0,0,0,0,0,0
ID_ZBRBOW,0,0,0,0,0,0
ID_LA1ZIG,0,0,0,0,0,0
ID_8ONS5M,0,0,0,0,0,0
ID_LFSNUD,0,0,0,0,0,0
ID_1ZV351,0,0,0,0,0,0
ID_18M0I5,0,0,0,0,0,0
ID_6U1BBV,0,0,0,0,0,0
ID_INBMTK,0,0,0,0,0,0
ID_DJJD9S,0,0,0,0,0,0
ID_QTX7E4,0,0,0,0,0,0
ID_ITFF5K,0,0,0,0,0,0
ID_X9SA78,0,0,0,0,0,0
ID_OMAE3W,0,0,0,0,0,0
ID_LSKJ0N,0,0,0,0,0,0
